date,v2_yang_pct,v2_yin_pct,v2_position_tenths,v2_signal,v2_state,score_0_100,breadth_score,trend_score,leadership_score
2020-09-18,47.03971407134625,52.96028592865375,3,NONE,TRANSITION,56.28254709166482,80.71700162954916,37.17915138816134,74.35830277632269
2020-09-21,40.91878877431866,59.08121122568134,4,NONE,TRANSITION,42.22754763221906,36.13750698714365,35.92767295597484,62.0545073375262
2020-09-22,9.587705056014645,90.41229494398536,3,NONE,RISK_OFF,28.080484393751824,14.656325220647233,28.464958158995817,0.0
2020-09-23,25.92911272629378,74.07088727370622,3,NONE,DEFENSIVE,45.04184045114306,62.89040318001136,30.72399372713016,33.79508625196027
2020-09-24,6.589258742789968,93.41074125721003,2,NONE,RISK_OFF,24.49600429049516,7.503302509907527,20.96394984326019,0.0
2020-09-25,5.762903593427232,94.23709640657276,2,NONE,RISK_OFF,31.54778925043672,35.185702317788326,18.89671361502348,0.0
2020-09-28,4.464846265571206,95.53515373442879,2,NONE,RISK_OFF,26.64307699753528,21.052631578947366,15.64945226917058,0.0
2020-09-29,5.341034453446034,94.65896554655397,2,NONE,RISK_OFF,40.78120505455584,69.82879595846197,17.841352405721718,0.0
2020-09-30,5.4620178554977885,94.53798214450221,2,NONE,RISK_OFF,32.179633769749586,37.59042849193099,18.14400831817,0.0
2020-10-09,49.04658334931223,50.95341665068777,5,GOLD,TRANSITION,61.21533433886599,95.15916863983162,30.88502465611213,84.25901894627563
2020-10-12,64.423390525396,35.576609474604,6,GOLD,RECOVERY,69.38517267750612,96.2506554798112,51.36328226434692,100.0
2020-10-13,64.68703417655601,35.31296582344399,6,NONE,RECOVERY,53.194236025070495,44.95412844036697,52.02282157676348,100.0
2020-10-14,60.50122754662863,39.49877245337137,6,NONE,RECOVERY,47.04896968253984,28.625643805909466,47.41960580912863,94.86514522821577
2020-10-15,45.092872590531776,54.907127409468224,2,SILVER,TRANSITION,43.37711542532373,29.297622301175185,44.137483787289234,64.00778210116731
2020-10-16,42.69205135886929,57.30794864113071,3,NONE,TRANSITION,48.54165004082966,49.4322902243146,44.3594398340249,58.558091286307054
2020-10-19,38.097634411398964,61.902365588601036,4,NONE,DEFENSIVE,42.79310436479995,31.794304672380424,41.16580310880829,51.29533678756477
2020-10-20,49.44440850714655,50.55559149285345,5,NONE,TRANSITION,56.69869455608569,73.78694924707195,45.287415846711546,72.52718798549974
2020-10-21,31.11320160743331,68.88679839256669,4,NONE,DEFENSIVE,37.853273004063816,21.61005616474993,39.38098938098938,37.56798756798757
2020-10-22,18.305927080077623,81.69407291992238,3,NONE,RISK_OFF,38.649657005059815,36.87290969899666,36.89521345407504,11.707632600258734
2020-10-23,10.486553956670113,89.51344604332989,2,NONE,RISK_OFF,31.65997533808963,19.56815114709852,30.71354705274043,0.0
2020-10-26,10.696472654797,89.303527345203,2,NONE,RISK_OFF,39.29519842427418,47.4090407938258,31.23868632014481,0.0
2020-10-27,12.624902947286824,87.37509705271317,2,NONE,RISK_OFF,39.28126525864543,46.24896949711459,31.48578811369509,4.0051679586563305
2020-10-28,11.203251343927649,88.79674865607235,2,NONE,RISK_OFF,40.46948693887196,47.72413793103448,32.50645994832041,0.0
2020-10-29,14.827412654338847,85.17258734566116,2,NONE,RISK_OFF,38.90514509497801,38.52861035422344,32.54132231404959,7.902892561983476
2020-10-30,7.537425285294119,92.46257471470588,2,NONE,RISK_OFF,29.990377762268388,13.29464521234503,23.3359133126935,0.0
2020-11-02,8.414046118627452,91.58595388137255,2,NONE,RISK_OFF,40.04134550468147,48.157051282051285,25.52889576883385,0.0
2020-11-03,49.2666252288293,50.7333747711707,5,GOLD,TRANSITION,59.7570384874339,85.47144754316069,31.09850438370294,84.55389375966993
2020-11-04,43.24268870742651,56.75731129257349,4,NONE,TRANSITION,43.283434934708026,36.10653487095002,30.76328004125838,71.66064981949458
2020-11-05,58.77603890856112,41.22396109143888,6,GOLD,RECOVERY,62.95854871737797,87.89501874665237,37.235688499226406,100.0
2020-11-06,41.63802140615821,58.36197859384179,5,NONE,TRANSITION,41.87400709847128,27.77777777777778,34.424117495490854,64.94460190672507
2020-11-09,62.093700056304684,37.906299943695316,6,GOLD,RECOVERY,67.8644215801793,89.7198731501057,45.53525476067936,100.0
2020-11-10,49.47704154807198,50.52295845192802,5,NONE,TRANSITION,45.43814570858712,27.078321304464048,41.73521850899743,75.706940874036
2020-11-11,24.025748769031097,75.9742512309689,2,SILVER,DEFENSIVE,38.32201711128216,28.784648187633262,36.52017476227191,24.55666923670008
